재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,Column1,당기,_1,_2,전기,전전기,_3
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_2011522222335843_FinanceIncome,   외화환산이익,,,,,0,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_2011522222345109_FinanceIncome,   파생상품평가이익,,,,,0,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_20111122161834500_FinanceIncome,   파생상품거래이익,,,,,0,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_20111122162033625_FinanceIncome,   매도가능금융자산처분이익,,364073000,,,204483000,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_20115222317359_FinanceIncome,   기타금융수익,,,,,0,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융원가,,8884522000,,,9573087000,11145658000,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_InterestExpenseFinanceExpense,   이자비용,,8876230000,,,9571033000,11145613000,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_20111122162952921_FinanceCosts,   외환차손,,8292000,,,2054000,45000,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_201152223027437_FinanceCosts,   외화환산손실,,,,,0,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_201152223030796_FinanceCosts,   파생상품평가손실,,,,,0,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_20111122163014765_FinanceCosts,   파생상품거래손실,,,,,0,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_2012822214536500_FinanceCosts,   매도금융자산손상차손,,,,,0,0,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,65623166000,,,46862651000,48715930000,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용(수익),,8618082000,,,2689050000,6510892000,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,57005084000,,,44173601000,42205038000,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,2000,,,1551,1485,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),,1995,,,1545,1478,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_2011523105843875_EarningsPerShareAbstract,   우선주기본주당이익(단위: 원),,2050000,,,1601000,1535000,
"손익계산서, 기능별 분류 - 별도재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_201152901214984_EarningsPerShareAbstract,   우선주희석주당이익(단위: 원),,2045000,,,1595000,1528000,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,4.84638E+12,,,4.35843E+12,4.07883E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,4.39654E+12,,,3.96193E+12,3.73235E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,4.4984E+11,,,3.96493E+11,3.46472E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,3.13982E+11,,,2.78675E+11,2.37897E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,,1.35858E+11,,,1.17819E+11,1.08575E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,27049264031,,,22359832331,34310064824,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융원가,,54284066099,,,46950976566,52970246326,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타이익,,2432079509,,,5584223447,8916158829,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,dart_OtherLosses,기타손실,,84251146888,,,78312268040,45135664224,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,entity00113410_udf_IS_20151110165510595_IncomeStatementAbstract,종속기업투자주식처분손익,,407905459,,,-38500046488,,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,entity00113410_udf_IS_201232122130500_IncomeStatementAbstract,종속기업투자주식손상차손,,4885469205,,,5563126933,,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,entity00113410_udf_IS_2013326162429750_IncomeStatementAbstract,관계기업투자주식처분손익,,,,,6653110050,-500000000,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,entity00113410_udf_IS_2016320223920653_IncomeStatementAbstract,관계기업투자주식손상차손,,,,,,8222067371,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,,22326545380,,,-16910477366,44973733887,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,3744701483,,,-4539210002,12699310325,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,18581843897,,,-12371267364,32274423562,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,1054,,,-710,1853,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_Revenue,수익(매출액),,1.10063E+12,,,1.18261E+12,1.27038E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,7.39319E+11,,,7.6014E+11,8.08944E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,3.61316E+11,,,4.22473E+11,4.61431E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_2012112714527282_GrossProfit,   판매비와관리비,,-3.1838E+11,,,-3.17503E+11,-3.59307E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,42936484698,,,1.0497E+11,1.02124E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_20133291532437_OperatingIncomeLoss,   금융수익,,4536444053,,,6776007360,9303195419,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_20133291534796_OperatingIncomeLoss,   금융비용,,-21610983361,,,-28898989108,-34487422936,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_2013329153862_OperatingIncomeLoss,   기타영업외수익,,11622683643,,,9991355474,11926395921,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_20133291539609_OperatingIncomeLoss,   기타영업외비용,,-11744438193,,,-16596382640,-52628216533,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_201632814273421_OperatingIncomeLoss,   관계기업투자손익,,252973559,,,-288680127,-424453864,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_2016328142827322_OperatingIncomeLoss,   관계기업투자손실,,,,,,-197436713,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,25993164399,,,75953437333,35616266210,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,4480371760,,,16276538769,9961260286,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,21512792639,,,59676898564,25655005924,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_2016328142927785_ProfitLoss,   지배기업의 소유주,,21512792639,,,59802006189,25705674794,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,entity00222532_udf_IS_2016328142941191_ProfitLoss,   비지배지분,,,,,-125107625,-50668870,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,278,,,772,332,
"손익계산서, 기능별 분류 - 별도재무제표",[037560],CJ헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2016-12-31,사업보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),,278,,,772,332,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,1.58399E+11,,,1.62476E+11,1.68129E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,1.30042E+11,,,1.35977E+11,1.4436E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,28356786754,,,26499311226,23768773897,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,15002279631,,,14663297728,15574179684,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,13354507123,,,11836013498,8194594213,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타이익,,3273264494,,,2971164377,2876117278,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,dart_OtherLosses,기타손실,,2108985530,,,2762864683,2866381860,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,935374940,,,363364555,365403146,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융원가,,439943224,,,311031931,464651656,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,,15014217803,,,12096645816,8105081121,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,3999459696,,,2743210259,1477523190,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,11014758107,,,9353435557,6627557931,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당손익,,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익,,688,,,585,414,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00500254_udf_IS_201152615205334_IncomeStatementAbstract,영업수익,,3.74216E+11,,,1.78162E+11,2.53556E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00500254_udf_IS_201153095216163_IncomeStatementAbstract,영업비용,,38410000000,,,33744000000,33840000000,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,,3.35806E+11,,,1.44418E+11,2.19716E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타수익,,2371000000,,,34000000,30000000,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_OtherLosses,기타비용,,72926000000,,,332000000,18000000,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,327000000,,,452000000,1825000000,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융비용,,31312000000,,,35756000000,38562000000,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,,2.34266E+11,,,1.08816E+11,1.82991E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,13505000000,,,13421000000,18738000000,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익,,2.20761E+11,,,95395000000,1.64253E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,지배기업의 소유주지분에 대한 주당이익,,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShareFromContinuingOperations,      계속영업기본주당이익(손실),,2331,,,1007,1734,
"손익계산서, 기능별 분류 - 별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00500254_udf_IS_2011526145920338_EarningsPerShareAbstract,   계속영업기본우선주당이익(손실),,2381000000,,,1057000000,1784000000,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,9.99614E+12,,,9.06984E+12,8.35333E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_RevenueFromSaleOfGoods,   공사매출,,9.19765E+12,,,8.53029E+12,8.04582E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_RevenueFromRenderingOfServices,   분양매출,,6.52827E+11,,,3.11139E+11,1.83123E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_OtherRevenue,   기타매출,,1.45659E+11,,,2.28417E+11,1.2439E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,9.31434E+12,,,8.57148E+12,8.03105E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_CostOfSalesFromSaleOfGoods,   공사매출원가,,8.61179E+12,,,8.09847E+12,7.70507E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_CostOfSalesFromRenderingOfServices,   분양매출원가,,5.23973E+11,,,2.49347E+11,1.73869E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_OtherCostOfSales,   기타매출원가,,1.78582E+11,,,2.2366E+11,1.52107E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,6.81794E+11,,,4.98364E+11,3.22283E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,2.93975E+11,,,3.60171E+11,3.09601E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,,3.87819E+11,,,1.38192E+11,12682602138,
"손익계산서, 기능별 분류 - 별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타수익,,4.80419E+11,,,3.59648E+11,3.87794E+11,
