재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,Column1,당기,_1,_2,전기,전전기,_3
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타이익,,1.88059E+11,,,1.13093E+11,4.78682E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_OtherLosses,기타손실,,4.04718E+11,,,4.51603E+11,3.84491E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,7.95267E+11,,,7.3489E+11,7.97319E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용(수익),,2.25443E+11,,,1.83775E+11,2.88686E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossFromContinuingOperations,계속영업이익(손실),,5.69823E+11,,,5.51116E+11,5.08633E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,5.69823E+11,,,5.51116E+11,5.08633E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,2.23028E+11,,,2.05793E+11,2.09165E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기순이익(손실),,3.46795E+11,,,3.45323E+11,2.99468E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,7837,,,7242,7375,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),,7816,,,7214,7339,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_2011523224238703_EarningsPerShareAbstract,   우선주기본주당이익(단위: 원),,7887000,,,7292000,7425000,
"손익계산서, 기능별 분류 - 연결재무제표",[001040],CJ,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00148540_udf_IS_2011523224237875_EarningsPerShareAbstract,   우선주희석주당이익(단위: 원),,7866000,,,7264000,7389000,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,6.08195E+12,,,5.05577E+12,4.56009E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,5.41083E+12,,,4.50651E+12,4.08149E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,6.71119E+11,,,5.4926E+11,4.78598E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,4.42675E+11,,,3.62626E+11,3.11519E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,,2.28444E+11,,,1.86634E+11,1.67079E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,30828699312,,,27463242135,35914002434,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융원가,,85634046562,,,82333243835,85628320144,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타이익,,9609450953,,,18927904883,16336444206,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,dart_OtherLosses,기타손실,,92505141178,,,86872428213,48808357355,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,entity00113410_udf_IS_201152702328937_IncomeStatementAbstract,관계기업투자손익,,275960637,,,16494628427,1638517219,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,,91019413577,,,80313821209,86531767521,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,22809282644,,,17096361010,14125595501,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossFromContinuingOperations,계속영업이익,,68210130933,,,63217460199,72406172020,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossFromDiscontinuedOperations,중단영업,,0,,,-14233455745,-12954432447,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,entity00113410_udf_IS_20115270224615_ProfitLossFromDiscontinuedOperations,   중단영업손익,,0,,,-14233455745,-12954432447,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,68210130933,,,48984004454,59451739573,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,55791183005,,,45943093290,57254804860,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기순이익(손실),,12418947928,,,3040911164,2196934713,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,3166,,,2636,3286,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShareFromContinuingOperations,      계속영업기본주당이익(손실),,3166,,,3104,3779,
"손익계산서, 기능별 분류 - 연결재무제표",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,      중단영업기본주당이익(손실),,,,,-468,-493,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,2.0106E+11,,,2.14768E+11,2.19767E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,1.67544E+11,,,1.82147E+11,1.90258E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,33515826050,,,32621260638,29509130124,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,20160109918,,,19881151535,20590220878,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,13355716132,,,12740109103,8918909246,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타이익,,3150766016,,,2774488078,2820625244,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,dart_OtherLosses,기타손실,,2196075010,,,2784265539,2897892913,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,1134826480,,,570491618,367591137,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융원가,,754414924,,,581842416,778880093,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,,14690818694,,,12718980844,8430352621,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,3947509092,,,2731539045,1616524952,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실),,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업 소유주지분,,10746198058,,,9941869481,6775641798,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,,-2888456,,,45572318,38185871,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당손익,,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[155660],DSR,유가증권시장상장법인,139,기타 섬유제품 제조업,12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익,,672,,,621,423,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_Revenue,매출,,1.34624E+13,,,1.21795E+13,1.08112E+13,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,1.0273E+13,,,9.29904E+12,9.63404E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,3.18942E+12,,,2.88047E+12,1.17713E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,1.4352E+12,,,1.27614E+12,1.20235E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,,1.75422E+12,,,1.60432E+12,-25224000000,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타수익,,4.13895E+11,,,1.50509E+11,1.55229E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,dart_OtherLosses,기타비용,,3.23111E+11,,,2.74754E+11,1.95486E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,33227000000,,,59470000000,62987000000,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융비용,,2.49157E+11,,,2.30477E+11,2.28963E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,,1.62908E+12,,,1.30907E+12,-2.31457E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,6.62832E+11,,,7.20206E+11,63224000000,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00500254_udf_IS_2017330143148932_IncomeStatementAbstract,계속영업당기순이익,,9.66246E+11,,,5.88865E+11,-2.94681E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00500254_udf_IS_2017330131359522_IncomeStatementAbstract,중단영업당기순손익,,-42935000000,,,-79546000000,-26048000000,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익,,9.23311E+11,,,5.09319E+11,-3.20729E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주지분,,8.05703E+11,,,4.92204E+11,-3.46929E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,,1.17608E+11,,,17115000000,26200000000,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,지배기업의 소유주지분에 대한 주당이익,,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,8509,,,5198,-3664,
"손익계산서, 기능별 분류 - 연결재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2016-12-31,사업보고서,KRW,entity00500254_udf_IS_2011527182914698_EarningsPerShareAbstract,   우선주당이익(손실),,8559000000,,,5248000000,-3664000000,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,1.10356E+13,,,1.05726E+13,9.48755E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_RevenueFromSaleOfGoods,   공사매출,,1.01243E+13,,,9.83575E+12,8.81951E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_RevenueFromRenderingOfServices,   분양매출,,6.67037E+11,,,3.21905E+11,1.83026E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_OtherRevenue,   기타매출,,2.44216E+11,,,4.14968E+11,4.85012E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,1.05474E+13,,,1.0025E+13,9.05888E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_CostOfSalesFromSaleOfGoods,   공사매출원가,,9.7458E+12,,,9.355E+12,8.44063E+12,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_CostOfSalesFromRenderingOfServices,   분양매출원가,,5.31773E+11,,,2.54152E+11,1.80605E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_OtherCostOfSales,   기타매출원가,,2.69788E+11,,,4.15883E+11,4.37648E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,4.8824E+11,,,5.47585E+11,4.28673E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,3.45262E+11,,,4.25517E+11,3.77505E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,,1.42978E+11,,,1.22067E+11,51168674965,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_OtherGains,기타수익,,4.71922E+11,,,3.68609E+11,3.34933E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,dart_OtherLosses,기타비용,,5.00402E+11,,,4.79657E+11,3.49622E+11,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계회사지분증권손익,,3018438376,,,2884352387,5934693632,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,entity00120030_udf_IS_201526151423731_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,   지분법이익,,6484595747,,,2884352387,5934693632,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,entity00120030_udf_IS_201526151426931_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,   지분법손실,,-3466157371,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2016-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,2.91906E+11,,,4.32117E+11,2.64832E+11,
